CD_STAT_SECTOR,prop_type,total_sales
73066H082,2-3 facades house,9
73066H091,2-3 facades house,10
73066J00-,2-3 facades house,34
73066J012,2-3 facades house,4
73066K00-,2-3 facades house,39
73066K08-,2-3 facades house,4
73066K091,2-3 facades house,13
73066_UNKNOWN,2-3 facades house,17
7308310PQ,2-3 facades house,1
73083A001,2-3 facades house,134
73083A011,2-3 facades house,105
73083A012,2-3 facades house,22
73083A022,2-3 facades house,28
73083A032,2-3 facades house,32
73083A041,2-3 facades house,57
73083A051,2-3 facades house,23
73083A101,2-3 facades house,124
73083A112,2-3 facades house,30
73083A123,2-3 facades house,6
73083A132,2-3 facades house,120
73083A182,2-3 facades house,24
73083A183,2-3 facades house,4
73083A19-,2-3 facades house,17
73083A202,2-3 facades house,90
73083A213,2-3 facades house,68
73083A221,2-3 facades house,11
73083A222,2-3 facades house,5
73083A282,2-3 facades house,1
73083A291,2-3 facades house,29
73083A303,2-3 facades house,186
73083A314,2-3 facades house,14
73083A401,2-3 facades house,99
73083A413,2-3 facades house,17
73083A422,2-3 facades house,46
73083A434,2-3 facades house,177
73083A472,2-3 facades house,1
73083A491,2-3 facades house,18
73083A503,2-3 facades house,120
73083A513,2-3 facades house,3
73083A592,2-3 facades house,13
73083B000,2-3 facades house,43
73083B012,2-3 facades house,36
73083C00-,2-3 facades house,8
73083C091,2-3 facades house,2
73083D001,2-3 facades house,28
73083D012,2-3 facades house,9
73083D091,2-3 facades house,3
73083D111,2-3 facades house,11
73083E000,2-3 facades house,24
73083E091,2-3 facades house,17
73083E112,2-3 facades house,11
73083F002,2-3 facades house,26
73083F081,2-3 facades house,2
73083F091,2-3 facades house,3
73083G00-,2-3 facades house,20
73083G082,2-3 facades house,7
73083G091,2-3 facades house,2
73083G100,2-3 facades house,34
73083H00-,2-3 facades house,54
73083H082,2-3 facades house,3
73083H091,2-3 facades house,12
73083J000,2-3 facades house,96
73083K00-,2-3 facades house,61
73083K013,2-3 facades house,68
73083K082,2-3 facades house,1
73083K091,2-3 facades house,3
73083K10-,2-3 facades house,28
73083K19-,2-3 facades house,3
73083L00-,2-3 facades house,60
73083L09-,2-3 facades house,4
73083M00-,2-3 facades house,60
73083M09-,2-3 facades house,10
73083N00-,2-3 facades house,31
73083N099,2-3 facades house,1
73083P00-,2-3 facades house,40
73083P012,2-3 facades house,23
73083P091,2-3 facades house,6
73083R00-,2-3 facades house,25
73083R09-,2-3 facades house,9
73083S000,2-3 facades house,39
73083S090,2-3 facades house,12
73083_UNKNOWN,2-3 facades house,29
73098A00-,2-3 facades house,51
73098A01-,2-3 facades house,24
73098A022,2-3 facades house,5
73098A032,2-3 facades house,19
73098A091,2-3 facades house,20
73098A10-,2-3 facades house,66
73098A191,2-3 facades house,18
73098A20-,2-3 facades house,17
73098A290,2-3 facades house,7
73098A393,2-3 facades house,31
73098C00-,2-3 facades house,7
73098C09-,2-3 facades house,4
73098D00-,2-3 facades house,13
73098D082,2-3 facades house,5
73098D091,2-3 facades house,20
73098_UNKNOWN,2-3 facades house,9
73107A001,2-3 facades house,161
73107A011,2-3 facades house,7
73107A042,2-3 facades house,54
73107A053,2-3 facades house,52
73107A072,2-3 facades house,1
73107A08-,2-3 facades house,6
73107A101,2-3 facades house,102
73107A112,2-3 facades house,13
73107A123,2-3 facades house,6
73107A134,2-3 facades house,8
73107A191,2-3 facades house,5
73107A302,2-3 facades house,125
73107A315,2-3 facades house,15
73107A330,2-3 facades house,106
73107B00-,2-3 facades house,67
73107B01-,2-3 facades house,22
73107B081,2-3 facades house,3
73107B090,2-3 facades house,19
73107B0AP,2-3 facades house,28
73107C00-,2-3 facades house,52
73107C091,2-3 facades house,9
73107C101,2-3 facades house,58
73107C112,2-3 facades house,38
73107C122,2-3 facades house,12
73107D000,2-3 facades house,130
73107D022,2-3 facades house,18
73107D091,2-3 facades house,23
73107D101,2-3 facades house,31
73107D112,2-3 facades house,21
73107D123,2-3 facades house,21
73107D201,2-3 facades house,233
73107D212,2-3 facades house,52
73107D222,2-3 facades house,5
73107E000,2-3 facades house,62
73107E090,2-3 facades house,15
73107F000,2-3 facades house,69
73107F090,2-3 facades house,4
73107G000,2-3 facades house,67
73107G09-,2-3 facades house,11
73107G10-,2-3 facades house,41
73107G112,2-3 facades house,15
73107G199,2-3 facades house,6
73107G29-,2-3 facades house,18
73107H00-,2-3 facades house,64
73107H010,2-3 facades house,15
73107H090,2-3 facades house,7
73107_UNKNOWN,2-3 facades house,36
73109A000,2-3 facades house,58
73109A012,2-3 facades house,3
73109A091,2-3 facades house,6
73109B000,2-3 facades house,17
73109B012,2-3 facades house,1
73109B023,2-3 facades house,4
73109B091,2-3 facades house,8
73109C000,2-3 facades house,9
73109C08-,2-3 facades house,8
73109C090,2-3 facades house,13
73109D00-,2-3 facades house,3
73109D09-,2-3 facades house,4
73109E00-,2-3 facades house,4
73109E09-,2-3 facades house,3
73109F00-,2-3 facades house,32
73109F012,2-3 facades house,23
73109F091,2-3 facades house,9
73109_UNKNOWN,2-3 facades house,8
81001A00-,2-3 facades house,68
81001A01-,2-3 facades house,129
81001A02-,2-3 facades house,70
81001A031,2-3 facades house,104
81001A042,2-3 facades house,44
81001A053,2-3 facades house,50
81001A10-,2-3 facades house,63
81001A201,2-3 facades house,103
81001A212,2-3 facades house,121
81001A22-,2-3 facades house,1
81001A273,2-3 facades house,1
81001A301,2-3 facades house,67
81001A312,2-3 facades house,36
81001A401,2-3 facades house,44
81001A412,2-3 facades house,23
81001B000,2-3 facades house,17
81001B100,2-3 facades house,24
81001B19-,2-3 facades house,5
81001B20-,2-3 facades house,2
81001B29-,2-3 facades house,1
81001B30-,2-3 facades house,16
81001B3PA,2-3 facades house,9
81001C00-,2-3 facades house,18
81001C012,2-3 facades house,1
81001C10-,2-3 facades house,27
81001C200,2-3 facades house,40
81001C211,2-3 facades house,12
81001C220,2-3 facades house,1
81001C23-,2-3 facades house,2
81001C242,2-3 facades house,1
81001C290,2-3 facades house,1
81001C30-,2-3 facades house,21
81001C312,2-3 facades house,6
81001C40-,2-3 facades house,23
81001C41-,2-3 facades house,11
81001C49-,2-3 facades house,1
81001C50-,2-3 facades house,9
81001C59-,2-3 facades house,8
81001D00-,2-3 facades house,18
81001D01-,2-3 facades house,21
81001D033,2-3 facades house,4
81001D091,2-3 facades house,9
81001D10-,2-3 facades house,17
81001D112,2-3 facades house,5
81001D1AB,2-3 facades house,7
81001D20-,2-3 facades house,25
81001D212,2-3 facades house,8
81001D223,2-3 facades house,12
81001D300,2-3 facades house,8
81001D390,2-3 facades house,4
81001E00-,2-3 facades house,3
81001F000,2-3 facades house,13
81001F100,2-3 facades house,17
81001F190,2-3 facades house,1
81001_UNKNOWN,2-3 facades house,27
81003A00-,2-3 facades house,8
81003A01-,2-3 facades house,2
81003A10-,2-3 facades house,10
81003A112,2-3 facades house,1
81003A191,2-3 facades house,4
81003A20-,2-3 facades house,4
81003A29-,2-3 facades house,1
81003B00-,2-3 facades house,8
81003B100,2-3 facades house,8
81003C000,2-3 facades house,5
81003C010,2-3 facades house,5
81003C090,2-3 facades house,1
81003C10-,2-3 facades house,8
81003C200,2-3 facades house,2
81003C290,2-3 facades house,2
81003D000,2-3 facades house,14
81003D090,2-3 facades house,1
81003D10-,2-3 facades house,19
81003D19-,2-3 facades house,4
81003E000,2-3 facades house,17
81003E090,2-3 facades house,3
81003E10-,2-3 facades house,2
81003E19-,2-3 facades house,1
81003_UNKNOWN,2-3 facades house,6
81004A001,2-3 facades house,100
81004A01-,2-3 facades house,58
81004A022,2-3 facades house,61
81004A033,2-3 facades house,44
81004A0PA,2-3 facades house,9
81004B00-,2-3 facades house,165
81004B01-,2-3 facades house,131
81004B02-,2-3 facades house,58
81004B03-,2-3 facades house,57
81004B07-,2-3 facades house,2
81004B100,2-3 facades house,3
81004B112,2-3 facades house,1
81004B21-,2-3 facades house,67
81004B22-,2-3 facades house,55
81004B31-,2-3 facades house,45
81004B32-,2-3 facades house,27
81004C00-,2-3 facades house,185
81004C09-,2-3 facades house,4
81004C10-,2-3 facades house,26
81004C19-,2-3 facades house,1
81004C200,2-3 facades house,26
81004D000,2-3 facades house,50
81004_UNKNOWN,2-3 facades house,13
81013A000,2-3 facades house,80
81013A091,2-3 facades house,14
81013A10-,2-3 facades house,15
81013A19-,2-3 facades house,2
81013A20-,2-3 facades house,2
81013_UNKNOWN,2-3 facades house,6
81015A001,2-3 facades house,122
81015A012,2-3 facades house,10
81015A022,2-3 facades house,8
81015A0PA,2-3 facades house,30
81015A200,2-3 facades house,29
81015A290,2-3 facades house,4
81015A390,2-3 facades house,1
81015A400,2-3 facades house,20
81015B000,2-3 facades house,26
81015C000,2-3 facades house,14
81015C01-,2-3 facades house,4
81015C090,2-3 facades house,1
81015C10-,2-3 facades house,14
81015D001,2-3 facades house,42
81015D012,2-3 facades house,7
81015E000,2-3 facades house,17
81015_UNKNOWN,2-3 facades house,14
82003A00-,2-3 facades house,29
82003A01-,2-3 facades house,45
82003A020,2-3 facades house,99
82003A03-,2-3 facades house,46
82003A0PA,2-3 facades house,19
82003A10-,2-3 facades house,61
82003A113,2-3 facades house,2
82003A12-,2-3 facades house,63
82003A20-,2-3 facades house,28
82003A212,2-3 facades house,3
82003A22-,2-3 facades house,11
82003A4PN,2-3 facades house,4
82003A60-,2-3 facades house,10
82003A69-,2-3 facades house,6
82003B00-,2-3 facades house,4
82003B09-,2-3 facades house,1
82003B10-,2-3 facades house,1
82003B20-,2-3 facades house,3
82003B29-,2-3 facades house,2
82003B40-,2-3 facades house,2
82003B49-,2-3 facades house,1
82003B500,2-3 facades house,6
82003B512,2-3 facades house,1
82003B60-,2-3 facades house,1
82003B69-,2-3 facades house,2
82003C00-,2-3 facades house,1
82003C300,2-3 facades house,2
82003D00-,2-3 facades house,3
82003D01-,2-3 facades house,2
82003D10-,2-3 facades house,1
82003D30-,2-3 facades house,3
82003D39-,2-3 facades house,3
82003D4PN,2-3 facades house,1
82003D50-,2-3 facades house,1
82003D51-,2-3 facades house,1
82003D59-,2-3 facades house,2
82003D600,2-3 facades house,2
82003E00-,2-3 facades house,4
82003E10-,2-3 facades house,3
82003E19-,2-3 facades house,2
82003E20-,2-3 facades house,1
82003E29-,2-3 facades house,1
82003E30-,2-3 facades house,6
82003E39-,2-3 facades house,6
82003E40-,2-3 facades house,9
82003_UNKNOWN,2-3 facades house,15
82005A00-,2-3 facades house,8
82005A20-,2-3 facades house,2
82005A21-,2-3 facades house,2
82005B00-,2-3 facades house,2
82005B02-,2-3 facades house,3
82005B091,2-3 facades house,2
82005B30-,2-3 facades house,2
82005B410,2-3 facades house,1
82005B490,2-3 facades house,1
82005C10-,2-3 facades house,3
82005C20-,2-3 facades house,1
82005C30-,2-3 facades house,6
82005C39-,2-3 facades house,4
82005C49-,2-3 facades house,1
82005C69-,2-3 facades house,2
82005_UNKNOWN,2-3 facades house,1
82009A00-,2-3 facades house,18
82009A10-,2-3 facades house,5
82009A21-,2-3 facades house,1
82009A30-,2-3 facades house,7
82009B00-,2-3 facades house,5
82009B100,2-3 facades house,3
82009B190,2-3 facades house,1
82009C00-,2-3 facades house,2
82009C100,2-3 facades house,6
82009C190,2-3 facades house,1
82009C20-,2-3 facades house,4
82009C30-,2-3 facades house,1
82009C40-,2-3 facades house,1
82009C49-,2-3 facades house,5
82009_UNKNOWN,2-3 facades house,3
82014A00-,2-3 facades house,63
82014A01-,2-3 facades house,3
82014A02-,2-3 facades house,9
82014A09-,2-3 facades house,1
82014B00-,2-3 facades house,2
82014B20-,2-3 facades house,3
82014B291,2-3 facades house,3
82014B30-,2-3 facades house,1
82014C001,2-3 facades house,13
82014C19-,2-3 facades house,1
82014D00-,2-3 facades house,9
82014D09-,2-3 facades house,4
82014D19-,2-3 facades house,26
82014D20-,2-3 facades house,5
82014D291,2-3 facades house,2
82014E001,2-3 facades house,7
82014E012,2-3 facades house,1
82014E09-,2-3 facades house,1
82014E20-,2-3 facades house,3
82014F00-,2-3 facades house,11
82014F09-,2-3 facades house,4
82014F20-,2-3 facades house,2
82014F301,2-3 facades house,4
82014F312,2-3 facades house,1
82014F40-,2-3 facades house,1
82014F49-,2-3 facades house,1
82014G00-,2-3 facades house,6
82014G09-,2-3 facades house,1
82014G100,2-3 facades house,3
82014G112,2-3 facades house,2
82014G200,2-3 facades house,3
82014G290,2-3 facades house,1
82014G30-,2-3 facades house,3
82014G31-,2-3 facades house,2
82014G39-,2-3 facades house,3
82014G40-,2-3 facades house,4
82014_UNKNOWN,2-3 facades house,13
82032A00-,2-3 facades house,52
82032A01-,2-3 facades house,17
82032A020,2-3 facades house,7
82032A032,2-3 facades house,6
82032A083,2-3 facades house,1
82032A0JB,2-3 facades house,142
82032A0PB,2-3 facades house,11
82032A10-,2-3 facades house,25
82032A1PA,2-3 facades house,1
82032A20-,2-3 facades house,17
82032A30-,2-3 facades house,5
82032A40-,2-3 facades house,21
82032A50-,2-3 facades house,31
82032A60-,2-3 facades house,3
82032A80-,2-3 facades house,8
82032B00-,2-3 facades house,10
82032B091,2-3 facades house,4
82032C00-,2-3 facades house,4
82032C100,2-3 facades house,6
82032C20-,2-3 facades house,1
82032C300,2-3 facades house,5
82032C40-,2-3 facades house,4
82032C49-,2-3 facades house,1
82032C50-,2-3 facades house,1
82032C59-,2-3 facades house,2
82032C600,2-3 facades house,7
82032C690,2-3 facades house,4
82032C70-,2-3 facades house,9
82032C802,2-3 facades house,7
82032D00-,2-3 facades house,17
82032D10-,2-3 facades house,1
82032D20-,2-3 facades house,7
82032D30-,2-3 facades house,18
82032D39-,2-3 facades house,1
82032D499,2-3 facades house,1
82032_UNKNOWN,2-3 facades house,10
82036A000,2-3 facades house,15
82036B10-,2-3 facades house,1
82036B20-,2-3 facades house,4
82036C000,2-3 facades house,6
82036C100,2-3 facades house,1
82036C11-,2-3 facades house,2
82036D09-,2-3 facades house,1
82036D10-,2-3 facades house,1
82036D19-,2-3 facades house,3
82036D21-,2-3 facades house,1
82036D300,2-3 facades house,1
82036D40-,2-3 facades house,1
82036D50-,2-3 facades house,2
82036E000,2-3 facades house,3
82036E01-,2-3 facades house,4
82036E10-,2-3 facades house,1
82036E191,2-3 facades house,1
82036E212,2-3 facades house,4
82036E291,2-3 facades house,1
82036E60-,2-3 facades house,1
82036F00-,2-3 facades house,5
82036F09-,2-3 facades house,2
82036F10-,2-3 facades house,1
82036F20-,2-3 facades house,8
82036_UNKNOWN,2-3 facades house,1
82037A00-,2-3 facades house,6
82037A100,2-3 facades house,4
82037A200,2-3 facades house,6
82037A212,2-3 facades house,1
82037A30-,2-3 facades house,6
82037A39-,2-3 facades house,2
82037A400,2-3 facades house,1
82037B00-,2-3 facades house,9
82037B10-,2-3 facades house,2
82037B200,2-3 facades house,11
82037B40-,2-3 facades house,1
82037C00-,2-3 facades house,10
82037C09-,2-3 facades house,1
82037C10-,2-3 facades house,10
82037C201,2-3 facades house,17
82037C210,2-3 facades house,19
82037C222,2-3 facades house,3
82037D00-,2-3 facades house,3
82037D012,2-3 facades house,1
82037D100,2-3 facades house,7
82037D200,2-3 facades house,1
82037D290,2-3 facades house,1
82037D30-,2-3 facades house,4
82037E000,2-3 facades house,3
82037E10-,2-3 facades house,1
82037E30-,2-3 facades house,2
82037E310,2-3 facades house,1
82037_UNKNOWN,2-3 facades house,1
82038A00-,2-3 facades house,5
82038A01-,2-3 facades house,1
82038A02-,2-3 facades house,2
82038A09-,2-3 facades house,1
82038A113,2-3 facades house,1
82038A39-,2-3 facades house,3
82038A40-,2-3 facades house,1
82038B000,2-3 facades house,10
82038B01-,2-3 facades house,4
82038B090,2-3 facades house,4
82038B11-,2-3 facades house,1
82038C000,2-3 facades house,16
82038C090,2-3 facades house,4
82038_UNKNOWN,2-3 facades house,1
83012A001,2-3 facades house,8
83012A022,2-3 facades house,3
83012A09-,2-3 facades house,6
83012B00-,2-3 facades house,3
83012B012,2-3 facades house,1
83012B101,2-3 facades house,12
83012B112,2-3 facades house,14
83012B123,2-3 facades house,7
83012B191,2-3 facades house,1
83012B20-,2-3 facades house,10
83012B21-,2-3 facades house,1
83012B291,2-3 facades house,3
83012C00-,2-3 facades house,5
83012C100,2-3 facades house,9
83012C20-,2-3 facades house,1
83012D00-,2-3 facades house,33
83012D09-,2-3 facades house,1
83012D100,2-3 facades house,13
83012D191,2-3 facades house,4
83012D20-,2-3 facades house,10
83012D30-,2-3 facades house,5
83012D39-,2-3 facades house,2
83012D40-,2-3 facades house,3
83012D41-,2-3 facades house,3
83012E001,2-3 facades house,24
83012E01-,2-3 facades house,19
83012E032,2-3 facades house,28
83012E043,2-3 facades house,8
83012E064,2-3 facades house,1
83012E082,2-3 facades house,2
83012E091,2-3 facades house,4
83012E100,2-3 facades house,4
83012E19-,2-3 facades house,1
83012E263,2-3 facades house,9
83012F00-,2-3 facades house,5
83012F09-,2-3 facades house,2
83012F10-,2-3 facades house,6
83012G00-,2-3 facades house,1
83012G10-,2-3 facades house,3
83012H001,2-3 facades house,33
83012H01-,2-3 facades house,8
83012H022,2-3 facades house,3
83012H042,2-3 facades house,4
83012H091,2-3 facades house,1
83012J00-,2-3 facades house,15
83012J091,2-3 facades house,1
83012J20-,2-3 facades house,5
83012K000,2-3 facades house,8
83012K10-,2-3 facades house,4
83012K19-,2-3 facades house,1
83012L00-,2-3 facades house,24
83012L09-,2-3 facades house,1
83012L10-,2-3 facades house,10
83012L20-,2-3 facades house,1
83012L30-,2-3 facades house,2
83012L39-,2-3 facades house,1
83012M000,2-3 facades house,19
83012M091,2-3 facades house,2
83012M10-,2-3 facades house,5
83012M20-,2-3 facades house,5
83012M362,2-3 facades house,4
83012_UNKNOWN,2-3 facades house,16
83013A000,2-3 facades house,14
83013A09-,2-3 facades house,3
83013A10-,2-3 facades house,3
83013A120,2-3 facades house,2
83013A19-,2-3 facades house,4
83013A200,2-3 facades house,1
83013A30-,2-3 facades house,1
83013B000,2-3 facades house,4
83013C000,2-3 facades house,22
83013C10-,2-3 facades house,11
83013C391,2-3 facades house,1
83013C40-,2-3 facades house,1
83013C491,2-3 facades house,4
83013D000,2-3 facades house,6
83013D10-,2-3 facades house,4
83013D11-,2-3 facades house,1
83013D200,2-3 facades house,14
83013D29-,2-3 facades house,4
83013_UNKNOWN,2-3 facades house,5
83028A00-,2-3 facades house,47
83028A010,2-3 facades house,27
83028A091,2-3 facades house,1
83028A10-,2-3 facades house,4
83028A20-,2-3 facades house,3
83028A300,2-3 facades house,30
83028A400,2-3 facades house,11
83028B000,2-3 facades house,22
83028C00-,2-3 facades house,5
83028C090,2-3 facades house,2
83028C20-,2-3 facades house,15
83028C212,2-3 facades house,2
83028C223,2-3 facades house,3
83028D00-,2-3 facades house,3
83028D01-,2-3 facades house,6
83028D20-,2-3 facades house,4
83028D300,2-3 facades house,3
83028_UNKNOWN,2-3 facades house,12
83031A00-,2-3 facades house,67
83031A011,2-3 facades house,45
83031A021,2-3 facades house,3
83031A03-,2-3 facades house,6
83031A052,2-3 facades house,5
83031A091,2-3 facades house,4
83031A20-,2-3 facades house,2
83031B00-,2-3 facades house,3
83031B09-,2-3 facades house,5
83031B201,2-3 facades house,3
83031B212,2-3 facades house,2
83031B29-,2-3 facades house,1
83031B30-,2-3 facades house,10
83031C000,2-3 facades house,8
83031C091,2-3 facades house,1
83031C201,2-3 facades house,3
83031C29-,2-3 facades house,1
83031C40-,2-3 facades house,2
83031C500,2-3 facades house,2
83031D00-,2-3 facades house,4
83031D09-,2-3 facades house,2
83031D10-,2-3 facades house,1
83031E000,2-3 facades house,8
83031E20-,2-3 facades house,2
83031E21-,2-3 facades house,2
83031F000,2-3 facades house,3
83031F10-,2-3 facades house,1
83031_UNKNOWN,2-3 facades house,3
83034A00-,2-3 facades house,94
83034A010,2-3 facades house,43
83034A02-,2-3 facades house,47
83034A03-,2-3 facades house,17
83034A04-,2-3 facades house,25
83034A05-,2-3 facades house,65
83034A081,2-3 facades house,3
83034A091,2-3 facades house,1
83034A10-,2-3 facades house,1
83034A11-,2-3 facades house,6
83034A22-,2-3 facades house,1
83034B00-,2-3 facades house,41
83034B012,2-3 facades house,8
83034B023,2-3 facades house,1
83034B101,2-3 facades house,6
83034B112,2-3 facades house,13
83034B190,2-3 facades house,2
83034B201,2-3 facades house,61
83034B212,2-3 facades house,18
83034B233,2-3 facades house,4
83034B2MA,2-3 facades house,1
83034B30-,2-3 facades house,2
83034B40-,2-3 facades house,13
83034C00-,2-3 facades house,50
83034C01-,2-3 facades house,4
83034C042,2-3 facades house,13
83034C081,2-3 facades house,2
83034C091,2-3 facades house,4
83034D00-,2-3 facades house,18
83034D01-,2-3 facades house,14
83034D09-,2-3 facades house,1
83034E00-,2-3 facades house,39
83034E01-,2-3 facades house,75
83034E02-,2-3 facades house,15
83034E09-,2-3 facades house,1
83034F00-,2-3 facades house,6
83034F09-,2-3 facades house,2
83034G000,2-3 facades house,1
83034G10-,2-3 facades house,4
83034G20-,2-3 facades house,5
83034_UNKNOWN,2-3 facades house,15
83040A001,2-3 facades house,7
83040A012,2-3 facades house,43
83040A09-,2-3 facades house,2
83040B00-,2-3 facades house,23
83040B10-,2-3 facades house,1
83040B19-,2-3 facades house,1
83040C00-,2-3 facades house,12
83040C09-,2-3 facades house,2
83040D001,2-3 facades house,6
83040D012,2-3 facades house,2
83040D091,2-3 facades house,1
83040D10-,2-3 facades house,13
83040D112,2-3 facades house,2
83040D191,2-3 facades house,5
83040E00-,2-3 facades house,12
83040E09-,2-3 facades house,1
83040F00-,2-3 facades house,9
83040G000,2-3 facades house,41
83040G010,2-3 facades house,6
83040H00-,2-3 facades house,32
83040H01-,2-3 facades house,4
83040H091,2-3 facades house,3
83040_UNKNOWN,2-3 facades house,12
83044A000,2-3 facades house,5
83044A090,2-3 facades house,1
83044A10-,2-3 facades house,10
83044A20-,2-3 facades house,3
83044A40-,2-3 facades house,12
83044B00-,2-3 facades house,6
83044C001,2-3 facades house,4
83044C10-,2-3 facades house,6
83044C30-,2-3 facades house,1
83044D000,2-3 facades house,8
83044D10-,2-3 facades house,2
83044D200,2-3 facades house,1
83044D300,2-3 facades house,2
83044D391,2-3 facades house,1
83044_UNKNOWN,2-3 facades house,2
83049A00-,2-3 facades house,4
83049A01-,2-3 facades house,8
83049A020,2-3 facades house,1
83049A100,2-3 facades house,5
83049A110,2-3 facades house,2
83049A19-,2-3 facades house,2
83049A20-,2-3 facades house,3
83049A29-,2-3 facades house,1
83049B00-,2-3 facades house,10
83049B010,2-3 facades house,1
83049B022,2-3 facades house,4
83049B10-,2-3 facades house,2
83049B112,2-3 facades house,3
83049C000,2-3 facades house,4
83049C20-,2-3 facades house,2
83049C40-,2-3 facades house,1
83049C60-,2-3 facades house,1
83049_UNKNOWN,2-3 facades house,2
83055A00-,2-3 facades house,6
83055A1PN,2-3 facades house,4
83055A20-,2-3 facades house,3
83055B00-,2-3 facades house,9
83055B010,2-3 facades house,9
83055B09-,2-3 facades house,3
83055B10-,2-3 facades house,6
83055B11-,2-3 facades house,6
83055B19-,2-3 facades house,1
83055B200,2-3 facades house,3
83055C000,2-3 facades house,3
83055C100,2-3 facades house,5
83055D00-,2-3 facades house,4
83055E000,2-3 facades house,8
83055E10-,2-3 facades house,1
83055E19-,2-3 facades house,2
83055F000,2-3 facades house,5
83055F10-,2-3 facades house,1
83055F20-,2-3 facades house,7
83055_UNKNOWN,2-3 facades house,4
84009A00-,2-3 facades house,39
84009A01-,2-3 facades house,55
84009A02-,2-3 facades house,55
84009A030,2-3 facades house,14
84009A04-,2-3 facades house,98
84009A091,2-3 facades house,1
84009A132,2-3 facades house,4
84009A211,2-3 facades house,13
84009A222,2-3 facades house,3
84009A230,2-3 facades house,23
84009A300,2-3 facades house,2
84009B01-,2-3 facades house,1
84009B02-,2-3 facades house,7
84009B10-,2-3 facades house,4
84009B20-,2-3 facades house,1
84009B29-,2-3 facades house,2
84009C000,2-3 facades house,16
84009C09-,2-3 facades house,3
84009C10-,2-3 facades house,2
84009C29-,2-3 facades house,2
84009C30-,2-3 facades house,4
84009C39-,2-3 facades house,2
84009C40-,2-3 facades house,12
84009D00-,2-3 facades house,4
84009D10-,2-3 facades house,25
84009D19-,2-3 facades house,4
84009E00-,2-3 facades house,9
84009E09-,2-3 facades house,1
84009_UNKNOWN,2-3 facades house,12
84010A00-,2-3 facades house,47
84010A01-,2-3 facades house,110
84010A02-,2-3 facades house,20
84010A052,2-3 facades house,15
84010A18-,2-3 facades house,1
84010B00-,2-3 facades house,57
84010C00-,2-3 facades house,6
84010C09-,2-3 facades house,1
84010D00-,2-3 facades house,11
84010E00-,2-3 facades house,11
84010E09-,2-3 facades house,1
84010F00-,2-3 facades house,33
84010F09-,2-3 facades house,1
84010F10-,2-3 facades house,7
84010F20-,2-3 facades house,3
84010G00-,2-3 facades house,25
84010G0JA,2-3 facades house,2
84010H00-,2-3 facades house,9
84010H19-,2-3 facades house,1
84010J00-,2-3 facades house,1
84010J10-,2-3 facades house,8
84010J19-,2-3 facades house,2
84010K00-,2-3 facades house,9
84010K09-,2-3 facades house,1
84010K19-,2-3 facades house,4
84010L000,2-3 facades house,11
84010L090,2-3 facades house,2
84010_UNKNOWN,2-3 facades house,4
84016A00-,2-3 facades house,12
84016B00-,2-3 facades house,6
84016C00-,2-3 facades house,12
84016D00-,2-3 facades house,29
84016D09-,2-3 facades house,5
84016D10-,2-3 facades house,2
84016D20-,2-3 facades house,1
84016_UNKNOWN,2-3 facades house,2
84029A00-,2-3 facades house,56
84029B00-,2-3 facades house,9
84029B10-,2-3 facades house,10
84029C00-,2-3 facades house,9
84029C09-,2-3 facades house,1
84029C10-,2-3 facades house,7
84029C20-,2-3 facades house,2
84029_UNKNOWN,2-3 facades house,2
84033A00-,2-3 facades house,10
84033A013,2-3 facades house,2
84033A091,2-3 facades house,4
84033A10-,2-3 facades house,1
84033A11-,2-3 facades house,1
84033A20-,2-3 facades house,5
84033A30-,2-3 facades house,1
84033A39-,2-3 facades house,1
84033A40-,2-3 facades house,7
84033A490,2-3 facades house,3
84033A50-,2-3 facades house,2
84033A59-,2-3 facades house,3
84033B000,2-3 facades house,2
84033B01-,2-3 facades house,1
84033B020,2-3 facades house,1
84033B090,2-3 facades house,1
84033B109,2-3 facades house,4
84033B190,2-3 facades house,1
84033C000,2-3 facades house,8
84033C10-,2-3 facades house,2
84033C300,2-3 facades house,3
84033D000,2-3 facades house,23
84033D090,2-3 facades house,1
84033D10-,2-3 facades house,2
84033D19-,2-3 facades house,3
84033D200,2-3 facades house,3
84033E00-,2-3 facades house,15
84033E09-,2-3 facades house,1
84033E40-,2-3 facades house,5
84033E49-,2-3 facades house,9
84033E60-,2-3 facades house,3
84033E69-,2-3 facades house,1
84033_UNKNOWN,2-3 facades house,5
84035A000,2-3 facades house,31
84035A010,2-3 facades house,15
84035A0PA,2-3 facades house,1
84035B000,2-3 facades house,13
84035C000,2-3 facades house,5
84035D000,2-3 facades house,12
84035D08-,2-3 facades house,2
84035D09-,2-3 facades house,4
84035E00-,2-3 facades house,9
84035F00-,2-3 facades house,13
84035F01-,2-3 facades house,3
84035G000,2-3 facades house,14
84035G010,2-3 facades house,2
84035G09-,2-3 facades house,1
84035G10-,2-3 facades house,2
84035_UNKNOWN,2-3 facades house,4
84043A00-,2-3 facades house,118
84043A01-,2-3 facades house,28
84043A02-,2-3 facades house,23
84043A030,2-3 facades house,5
84043A040,2-3 facades house,17
84043A091,2-3 facades house,2
84043B000,2-3 facades house,10
84043B09-,2-3 facades house,5
84043B10-,2-3 facades house,1
84043B190,2-3 facades house,1
84043B39-,2-3 facades house,1
84043B40-,2-3 facades house,2
84043B50-,2-3 facades house,3
84043C000,2-3 facades house,6
84043C090,2-3 facades house,1
