CD_STAT_SECTOR,CD_YEAR,MS_P10,CD_TYPE_FR
23003E00-,2023,218800.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23016A001,2023,305000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23016A20-,2023,280000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23016C03-,2023,290500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23016C210,2023,361000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23025A223,2023,290000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23025A425,2023,350000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23025B112,2023,300000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027A042,2023,206000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027A100,2023,120000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027A152,2023,220000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027B01-,2023,235000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027C01-,2023,226500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23027C08-,2023,230000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23033A011,2023,290000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23044A001,2023,169000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23044A01-,2023,147500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23044A10-,2023,155000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23045A010,2023,220000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23050A011,2023,320000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23060A010,2023,259000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23062A421,2023,525000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23077A09-,2023,294000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23077A20-,2023,250000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23077A30-,2023,225000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23077A31-,2023,230000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23077E00-,2023,173000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23086C000,2023,194000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23086C10-,2023,142500.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23088A200,2023,195000.0,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
