CD_STAT_SECTOR,MS_P50 (MEDIAN_PRICE),CD_YEAR,CD_TYPE_FR
12007A021,313500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12009A000,272875.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12009A200,295000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12014A391,400000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12014F091,305000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12021A00-,197000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12021A02-,249000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12021A03-,241500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12021A101,285000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12021A200,327500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12021A301,285000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12021A40-,298000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A06-,382000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A12-,328500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A20-,255000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A21-,305000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A22-,284000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A301,295000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A332,299000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A401,335000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A42-,355000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A462,300000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A50-,312500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A521,215500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A620,293000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A662,313750.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A70-,260000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A921,312000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025A942,315000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12025F00-,315000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026A01-,300000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026A040,385000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026A111,337500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026A122,335000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026C000,300000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026C10-,285000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12026C112,395000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12029A00-,332500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12035A110,394500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12035A200,290000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12040A01-,275500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12040A411,250000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12040A422,269500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12040A512,242000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
12040C000,320000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13001A01-,261500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13001A230,285000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13003A101,303500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13004A101,340000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13008A030,295000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13011A02-,305000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13011A100,277000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13011A200,354500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13012A000,294500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13016A000,365500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13016A01-,352000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13025A01-,299000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13025A30-,260000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13025A50-,287000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13025A700,307500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13029A000,324500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13031A000,325500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13031A033,310000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13031A122,646500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13035A020,284500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A000,264000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A021,325000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A051,245000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A100,325000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A112,281500.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A50-,260000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A613,270000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A700,280000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A714,240000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13040A721,297505.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13044A000,339000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13046A01-,368750.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
13046A11-,360250.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21003A312,450000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21004G30-,361250.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21016A01-,550000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21016A342,1525000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21016A400,500000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21016A831,1125000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
21019A40-,640000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23002A400,270000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23003A012,465000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
23003B02-,600000.0,2023,"Toutes les maisons avec 2, 3, 4 ou plus de façades (excl. appartements)"
